Employee ID,Age,Department,Job Role,Distance From Home,Monthly Income,Years At Company,Attrition
EMP-8AC40B6B,47,Research & Development,Research Scientist,2,4487,1,No
EMP-F1F2B8CF,23,Customer Support,Customer Success Manager,16,9825,5,No
EMP-54FAD024,36,Research & Development,Research Director,14,8211,2,No
EMP-380327A6,33,Engineering,Senior Software Engineer,9,6172,0,No
EMP-22284DF7,33,Customer Support,Support Director,3,10856,9,No
EMP-E85A05ED,36,Sales,Sales Representative,4,3338,1,Yes
EMP-D67E6868,39,Sales,Regional Manager,1,9990,6,No
EMP-C2FA0F98,47,Sales,Sales Executive,3,4076,4,No
EMP-418E6F03,18,Engineering,Software Engineer,6,4340,0,No
EMP-A45171CA,34,Engineering,Software Engineer,31,5904,1,No
EMP-73691057,41,Research & Development,Laboratory Technician,10,4199,10,No
EMP-1D8E33D6,33,Customer Support,Customer Success Manager,9,10885,0,No
EMP-27576EE2,22,Customer Support,Customer Success Manager,13,9844,3,No
EMP-D4768E3D,22,Human Resources,HR Business Partner,60,5278,0,Yes
EMP-C116038F,46,Human Resources,HR Director,2,10002,17,No
EMP-573812EF,39,Research & Development,Research Director,15,8452,2,No
EMP-D9A87F6B,37,Research & Development,Research Director,1,10050,3,No
EMP-2BFF44FD,47,Engineering,Software Engineer,6,4603,4,No
EMP-D86E8093,46,Sales,Sales Executive,42,2426,0,No
EMP-2DB5E355,39,Engineering,Engineering Manager,2,10771,15,No
EMP-E0383FAC,18,Research & Development,Manufacturing Director,2,9354,0,No
EMP-D4A71573,41,Customer Support,Support Director,24,10944,1,No
EMP-F4227686,39,Human Resources,HR Director,11,9602,1,Yes
EMP-51DD2FC1,40,Sales,Regional Manager,1,10073,8,No
EMP-F3D91D00,29,Research & Development,Manufacturing Director,2,9048,3,No
EMP-1E7825F4,21,Customer Support,Support Specialist,1,3279,3,No
EMP-50339959,27,Human Resources,HR Business Partner,2,5022,0,No
EMP-7EB574EC,59,Human Resources,HR Generalist,12,5265,5,Yes
EMP-2C325977,28,Sales,Sales Representative,11,2533,2,Yes
EMP-6522778F,32,Sales,Sales Representative,3,2498,0,No
EMP-0659C5B9,40,Research & Development,Research Scientist,2,4301,0,No
EMP-51143006,29,Human Resources,HR Director,4,10422,0,No
EMP-486E2E64,44,Customer Support,Support Director,16,8829,1,Yes
EMP-727CC651,29,Engineering,Engineering Manager,1,9138,11,No
EMP-4E9D6298,43,Sales,Sales Representative,14,6464,9,No
EMP-1819652B,43,Research & Development,Manufacturing Director,4,8312,20,No
EMP-B26A892B,41,Research & Development,Research Director,2,9739,9,No
EMP-7F474AED,38,Sales,Sales Executive,15,2526,2,Yes
EMP-740E75F1,41,Research & Development,Research Director,5,9574,4,No
EMP-9BB24D87,26,Sales,Sales Representative,1,6055,4,No
EMP-3A3A9B24,26,Engineering,Engineering Manager,2,10137,5,No
EMP-6E04F3E0,36,Engineering,Senior Software Engineer,1,5597,4,No
EMP-FD149B25,50,Engineering,Senior Software Engineer,2,7098,0,No
EMP-8B99CE6C,36,Engineering,Engineering Manager,29,8666,1,No
EMP-5AA3DB84,33,Research & Development,Research Scientist,9,3675,5,No
EMP-7513383E,47,Engineering,Engineering Manager,6,10043,0,No
EMP-BE07191F,47,Customer Support,Support Director,9,8090,3,Yes
EMP-63B43908,48,Research & Development,Research Director,21,11296,4,No
EMP-377FFD2E,30,Research & Development,Manufacturing Director,11,10555,11,No
EMP-1D9D0CA1,51,Sales,Regional Manager,12,8953,0,No
EMP-BE5DF035,27,Sales,Sales Executive,34,4272,8,No
EMP-83F4AB9F,20,Human Resources,HR Generalist,1,5256,2,No
EMP-B9A3E589,29,Sales,Sales Representative,16,3718,11,No
EMP-33DE49B5,44,Human Resources,HR Business Partner,2,6657,1,No
EMP-E0F91F39,44,Sales,Sales Executive,29,3133,6,Yes
EMP-4912EF8D,41,Customer Support,Customer Success Manager,4,10629,2,Yes
EMP-66E87772,32,Human Resources,HR Business Partner,8,8161,4,No
EMP-3C4C1499,36,Engineering,Software Engineer,6,2000,2,Yes
EMP-4570E427,36,Human Resources,HR Generalist,9,5560,11,No
EMP-16C3CE33,29,Engineering,Senior Software Engineer,24,4847,5,No
EMP-3B5EF5CD,41,Customer Support,Customer Success Manager,13,8358,9,No
EMP-9F1256D5,27,Engineering,Senior Software Engineer,4,5058,9,No
EMP-1A486C9B,53,Customer Support,Support Specialist,6,4601,0,No
EMP-10F94AE1,38,Customer Support,Support Director,12,8725,1,No
EMP-3DAC5972,46,Engineering,Engineering Manager,5,10324,6,No
EMP-499061AA,54,Human Resources,HR Generalist,14,2918,24,No
EMP-7423B05F,27,Customer Support,Customer Success Manager,1,7488,1,No
EMP-92DB7425,43,Engineering,Senior Software Engineer,5,6292,0,No
EMP-6728C871,34,Engineering,Engineering Manager,3,7468,1,No
EMP-7CDEFB8C,52,Sales,Sales Executive,3,4229,4,No
EMP-CA948426,49,Customer Support,Support Director,5,11161,2,No
EMP-40746AAB,42,Human Resources,HR Director,3,10373,0,No
EMP-B707AD0A,32,Customer Support,Support Specialist,4,4132,6,No
EMP-C467D01B,48,Customer Support,Support Director,13,8661,1,No
EMP-B789FFE9,47,Sales,Regional Manager,5,10621,1,No
EMP-6807D3F5,46,Engineering,Engineering Manager,10,9649,0,No
EMP-35EB5AA4,30,Sales,Regional Manager,8,11753,6,No
EMP-88B054C5,51,Research & Development,Laboratory Technician,12,4077,4,No
EMP-51FBED13,40,Research & Development,Research Scientist,27,3693,0,No
EMP-4069BF07,20,Customer Support,Customer Success Manager,14,9500,2,Yes
EMP-4735AC5B,43,Customer Support,Support Director,6,8950,1,No
EMP-4C59FA19,34,Customer Support,Support Specialist,10,3624,3,No
EMP-A543CCBF,39,Sales,Sales Representative,12,3739,0,No
EMP-A5483033,29,Engineering,Software Engineer,23,4144,11,No
EMP-952C9FD1,42,Human Resources,HR Business Partner,16,6251,8,No
EMP-6539B63E,20,Sales,Sales Executive,2,4764,1,No
EMP-DB606F85,26,Human Resources,HR Generalist,2,4520,3,No
EMP-7E9C4DDD,42,Sales,Sales Executive,25,2272,6,No
EMP-0F6B26E6,46,Engineering,Engineering Manager,6,11738,1,Yes
EMP-C6E8DE32,35,Customer Support,Customer Success Manager,1,10120,6,No
EMP-52192A3B,33,Sales,Sales Representative,1,2660,0,No
EMP-029BD50E,47,Human Resources,HR Generalist,4,4551,10,No
EMP-C683133B,31,Human Resources,HR Business Partner,1,4706,4,No
EMP-AD4BBA6F,56,Sales,Sales Executive,14,2430,3,Yes
EMP-7543658A,43,Customer Support,Support Director,3,9810,2,No
EMP-E7DFD4E2,45,Customer Support,Support Director,1,11407,2,No
EMP-8C45AB97,18,Sales,Sales Representative,1,2823,0,Yes
EMP-DD92651D,36,Engineering,Engineering Manager,11,11518,11,No
EMP-0D10738D,33,Engineering,Software Engineer,7,3300,8,No
EMP-2A738ED9,18,Research & Development,Laboratory Technician,3,3191,0,Yes
EMP-B8BAE69E,43,Customer Support,Support Director,17,9471,3,Yes
EMP-BCF0DA57,31,Customer Support,Support Director,8,11837,0,No
EMP-8E21C0B8,35,Human Resources,HR Director,16,9748,8,No
EMP-AD3F82CE,30,Sales,Regional Manager,6,8252,4,No
EMP-2A599E6C,44,Research & Development,Manufacturing Director,3,7670,0,No
EMP-F89768C1,42,Research & Development,Research Scientist,1,2000,4,No
EMP-83DB59DC,41,Engineering,Engineering Manager,27,8356,1,No
EMP-FDD221A1,29,Sales,Sales Representative,4,3671,0,No
EMP-1A5A37EC,26,Customer Support,Customer Success Manager,3,7400,5,No
EMP-D6C31FF7,36,Research & Development,Laboratory Technician,2,4903,1,Yes
EMP-4B77EBA4,40,Engineering,Senior Software Engineer,6,7341,0,No
EMP-BD8EA8AE,20,Engineering,Senior Software Engineer,28,5528,2,No
EMP-1E71C61E,38,Research & Development,Manufacturing Director,2,8574,2,Yes
EMP-C1C0A996,38,Customer Support,Support Director,4,10866,1,Yes
EMP-E961FECB,43,Sales,Sales Representative,6,5454,1,No
EMP-FCA35F84,40,Research & Development,Manufacturing Director,7,9477,2,No
EMP-CD5FD300,53,Research & Development,Manufacturing Director,4,9739,0,No
EMP-4E70F513,55,Human Resources,HR Director,12,10691,10,No
EMP-BDAB446B,31,Engineering,Senior Software Engineer,31,5759,2,Yes
EMP-B3C82355,53,Human Resources,HR Business Partner,7,7342,1,No
EMP-4D2832DE,45,Customer Support,Customer Success Manager,8,10342,3,Yes
EMP-CECA252C,25,Research & Development,Laboratory Technician,30,2700,7,No
EMP-B170D214,40,Sales,Sales Executive,1,6540,19,No
EMP-3B684A45,29,Engineering,Engineering Manager,6,9281,10,No
EMP-632C4223,34,Engineering,Senior Software Engineer,1,6678,9,No
EMP-5E068428,40,Sales,Regional Manager,8,10836,8,Yes
EMP-10A83B90,40,Engineering,Engineering Manager,8,9856,17,No
EMP-D104F354,37,Engineering,Engineering Manager,4,11035,4,No
EMP-28206272,38,Research & Development,Laboratory Technician,20,3173,1,Yes
EMP-84545C35,44,Human Resources,HR Generalist,5,3865,2,No
EMP-9ACA1803,46,Research & Development,Laboratory Technician,9,2000,8,No
EMP-9C714DBD,51,Human Resources,HR Generalist,7,3761,2,Yes
EMP-5FD04CC2,50,Customer Support,Support Director,8,10709,0,No
EMP-CD1CF006,32,Research & Development,Research Scientist,3,3016,5,No
EMP-7A01528A,29,Human Resources,HR Generalist,7,2675,1,Yes
EMP-25DC0AD2,49,Customer Support,Support Specialist,9,3778,1,Yes
EMP-233B58BA,54,Engineering,Software Engineer,36,3224,11,No
EMP-DC499A5B,33,Customer Support,Support Director,1,10218,1,No
EMP-93F169A9,54,Customer Support,Support Specialist,9,3376,1,No
EMP-ADDA2D9B,45,Customer Support,Support Director,16,9607,1,No
EMP-D2CFB015,43,Customer Support,Support Specialist,2,3077,3,Yes
EMP-4770967E,44,Research & Development,Laboratory Technician,28,3685,0,Yes
EMP-1A0AE45F,33,Customer Support,Support Specialist,23,3960,3,No
EMP-D68487CD,43,Human Resources,HR Generalist,11,3812,10,No
EMP-607E4321,33,Sales,Regional Manager,36,9450,0,No
EMP-E154B156,36,Customer Support,Customer Success Manager,1,10206,5,No
EMP-6C33416A,34,Engineering,Software Engineer,8,3531,5,No
EMP-8C09E01C,30,Sales,Sales Representative,31,4685,5,No
EMP-5DF16A4A,39,Engineering,Senior Software Engineer,5,7427,18,No
EMP-D46B2E38,48,Customer Support,Customer Success Manager,30,9879,5,No
EMP-42943ED6,37,Customer Support,Support Specialist,1,4011,1,No
EMP-337D2399,32,Research & Development,Laboratory Technician,3,3098,2,Yes
EMP-648AC80F,29,Engineering,Engineering Manager,1,9390,5,No
EMP-CB3D36D9,18,Sales,Sales Representative,10,5889,0,Yes
EMP-1A884291,57,Sales,Regional Manager,30,8427,9,No
EMP-EE4DE49C,56,Research & Development,Research Director,1,8441,4,No
EMP-A48997A3,38,Research & Development,Research Scientist,26,4463,2,Yes
EMP-150BE5A1,38,Human Resources,HR Generalist,3,3373,0,No
EMP-CA80558E,32,Sales,Sales Executive,15,4973,1,No
EMP-40973DA4,50,Sales,Regional Manager,9,7597,4,No
EMP-4816CF71,40,Human Resources,HR Business Partner,5,6718,9,No
EMP-46134088,39,Engineering,Software Engineer,30,2422,4,No
EMP-E8AD3F37,43,Sales,Sales Representative,18,5278,14,No
EMP-CB480D73,30,Research & Development,Laboratory Technician,6,3360,6,No
EMP-443B4112,40,Customer Support,Customer Success Manager,11,9519,2,No
EMP-B5D08703,32,Engineering,Engineering Manager,1,8247,0,Yes
EMP-E92A0E04,33,Sales,Sales Executive,2,2000,1,No
EMP-227061FE,44,Sales,Sales Executive,12,3191,5,Yes
EMP-CFAE922C,45,Engineering,Software Engineer,34,3741,0,No
EMP-18D28B19,39,Engineering,Software Engineer,1,2170,2,Yes
EMP-A12527E4,44,Sales,Regional Manager,4,12687,3,Yes
EMP-26F7F169,34,Engineering,Senior Software Engineer,1,6146,4,Yes
EMP-FC0CE4DF,40,Engineering,Software Engineer,12,2508,1,No
EMP-59825403,27,Customer Support,Support Specialist,9,4645,2,No
EMP-F2B45998,30,Engineering,Senior Software Engineer,1,5731,6,No
EMP-AD1465B2,39,Customer Support,Support Specialist,12,4690,7,No
EMP-A0DD73A1,36,Sales,Sales Representative,24,3824,0,No
EMP-AFCC635F,61,Customer Support,Support Specialist,7,5139,0,Yes
EMP-B4CC2234,34,Sales,Regional Manager,5,9437,1,No
EMP-7B80C295,56,Customer Support,Support Specialist,7,4694,2,No
EMP-8FF3687E,48,Research & Development,Manufacturing Director,2,9168,6,No
EMP-DAE0E732,33,Engineering,Engineering Manager,3,11398,3,No
EMP-B25E8B63,37,Research & Development,Research Scientist,7,3905,9,No
EMP-CAC17A74,33,Sales,Sales Executive,1,5254,4,No
EMP-A03B479F,49,Customer Support,Customer Success Manager,55,9832,3,No
EMP-C6BCCA7A,27,Human Resources,HR Business Partner,1,5366,3,No
EMP-2CFF9059,50,Customer Support,Support Specialist,7,4260,12,No
EMP-390E20E5,48,Human Resources,HR Director,1,10077,9,No
EMP-6E3A239D,28,Human Resources,HR Generalist,2,4608,10,No
EMP-0D77C4CB,37,Research & Development,Laboratory Technician,3,3397,5,Yes
EMP-94BC2300,33,Customer Support,Support Specialist,5,5233,15,No
EMP-3384B2FC,40,Research & Development,Research Scientist,5,4215,1,No
EMP-DD9B67F2,54,Research & Development,Laboratory Technician,1,3208,1,No
EMP-EA7AD7C9,37,Engineering,Engineering Manager,17,8900,0,No
EMP-B4B7E633,42,Engineering,Engineering Manager,2,9836,5,No
EMP-83D26701,34,Customer Support,Support Director,1,9329,6,No
EMP-E7C07F84,47,Customer Support,Customer Success Manager,4,11023,0,No
EMP-147E6188,32,Research & Development,Laboratory Technician,13,7158,2,No
EMP-A53F3229,25,Sales,Sales Representative,2,2812,1,Yes
EMP-D3D64C9E,35,Sales,Regional Manager,1,8749,1,No
EMP-EC4F3ADE,29,Research & Development,Research Director,11,10990,6,No
EMP-1C1ABAA3,43,Research & Development,Research Director,1,9711,6,No
EMP-B00C2C61,33,Human Resources,HR Director,1,8456,4,No
EMP-A5442FE3,28,Engineering,Software Engineer,7,5383,5,No
EMP-F8B638C3,49,Sales,Sales Representative,14,3704,0,Yes
EMP-50FFD7FA,24,Human Resources,HR Generalist,8,4734,6,No
EMP-66C68298,35,Research & Development,Manufacturing Director,3,10754,1,No
EMP-0668204D,27,Customer Support,Customer Success Manager,7,9701,0,Yes
EMP-C9920A38,27,Sales,Sales Executive,35,3178,6,Yes
EMP-6B165344,30,Research & Development,Research Scientist,7,3687,1,No
EMP-671CC252,50,Research & Development,Manufacturing Director,9,9762,5,No
EMP-483E60DB,45,Research & Development,Research Scientist,26,4089,3,Yes
EMP-AE82AD3B,34,Research & Development,Manufacturing Director,2,7340,5,No
EMP-7B1F717E,28,Sales,Regional Manager,2,9600,3,No
EMP-17FAA243,39,Sales,Sales Representative,11,5159,2,No
EMP-4E2683DF,22,Human Resources,HR Business Partner,10,8540,0,No
EMP-29F1ED96,19,Human Resources,HR Director,3,9525,1,Yes
EMP-F3243B63,32,Customer Support,Support Director,7,8464,9,No
EMP-E7CD4D38,53,Sales,Sales Executive,19,3368,1,Yes
EMP-466D767C,21,Research & Development,Research Scientist,17,2543,0,Yes
EMP-6C130072,48,Engineering,Engineering Manager,8,8193,2,No
EMP-03948752,24,Customer Support,Customer Success Manager,5,9820,3,No
EMP-4CC758FE,35,Research & Development,Laboratory Technician,20,4538,5,No
EMP-C82FD38C,34,Customer Support,Support Specialist,2,4855,2,No
EMP-53892E70,25,Human Resources,HR Generalist,3,2245,4,No
EMP-08218B3B,40,Sales,Regional Manager,16,9280,3,No
EMP-6689BCC2,33,Research & Development,Research Director,1,10333,4,No
EMP-B3FD1339,60,Sales,Sales Representative,22,2270,17,No
EMP-65D7279B,50,Customer Support,Support Specialist,1,4787,0,Yes
EMP-33BC73DF,33,Engineering,Engineering Manager,5,11555,1,No
EMP-993A9816,25,Human Resources,HR Business Partner,9,6494,0,No
EMP-4C4B5117,36,Research & Development,Manufacturing Director,2,9024,10,No
EMP-CB412318,27,Customer Support,Support Director,1,12961,0,No
EMP-6891D62F,33,Engineering,Senior Software Engineer,3,3338,2,Yes
EMP-A8D50149,46,Engineering,Engineering Manager,2,9985,9,No
EMP-26FF530B,35,Customer Support,Support Director,1,9154,0,Yes
EMP-052522A3,37,Research & Development,Research Scientist,1,5002,16,No
EMP-2A64AFE8,41,Research & Development,Research Director,27,10200,1,Yes
EMP-A3831511,42,Engineering,Senior Software Engineer,20,7061,7,No
EMP-03F42EC7,49,Human Resources,HR Business Partner,3,5201,1,No
EMP-E212AE71,39,Research & Development,Laboratory Technician,4,2000,16,No
EMP-C03FC71D,49,Customer Support,Customer Success Manager,19,8793,2,No
EMP-72332B0C,51,Sales,Sales Representative,24,3183,7,No
EMP-4E591A9A,41,Human Resources,HR Business Partner,4,5684,4,No
EMP-8D865991,33,Engineering,Senior Software Engineer,15,6537,4,No
EMP-D1942E7E,49,Engineering,Senior Software Engineer,1,5657,0,No
EMP-881654E1,50,Sales,Sales Executive,10,3143,4,No
EMP-E30AE562,50,Human Resources,HR Director,2,9726,2,Yes
EMP-19D8CF23,41,Sales,Sales Representative,2,2661,2,No
EMP-062D88ED,33,Customer Support,Support Director,1,9566,5,No
EMP-91F1BB43,48,Human Resources,HR Generalist,11,3750,0,Yes
EMP-9802BFA1,30,Sales,Sales Representative,15,4271,12,Yes
EMP-DF9FCF01,57,Research & Development,Manufacturing Director,2,10002,2,Yes
EMP-BE3B5492,35,Human Resources,HR Business Partner,3,6281,2,No
EMP-A226588F,29,Human Resources,HR Generalist,26,5745,0,No
EMP-1A7F94F8,52,Research & Development,Manufacturing Director,2,8536,5,Yes
EMP-4FB1F4D2,52,Human Resources,HR Business Partner,4,6294,4,No
EMP-9255B611,44,Engineering,Senior Software Engineer,13,5990,6,No
EMP-913D8B2D,38,Sales,Sales Representative,6,3279,13,No
EMP-199B153A,29,Research & Development,Research Director,5,8495,1,No
EMP-4786A2F3,49,Research & Development,Research Director,17,9813,1,No
EMP-5E9B4359,29,Customer Support,Support Director,24,9714,2,No
EMP-7B9FB0E0,22,Engineering,Senior Software Engineer,6,4979,1,No
EMP-6F2639FF,50,Human Resources,HR Generalist,17,3393,1,No
EMP-3001979D,48,Engineering,Software Engineer,1,3893,10,No
EMP-D1F52ABA,44,Customer Support,Support Specialist,8,2707,4,No
EMP-6685F38A,43,Customer Support,Support Specialist,16,2000,1,Yes
EMP-3E3F4298,33,Sales,Sales Representative,2,5526,7,No
EMP-F6AC76BC,38,Human Resources,HR Business Partner,1,4927,2,No
EMP-A115F668,49,Engineering,Engineering Manager,5,12139,2,No
EMP-E9541FF1,35,Customer Support,Customer Success Manager,30,7777,9,No
EMP-C6E0DEA2,38,Sales,Regional Manager,7,10498,7,No
EMP-00F0C157,36,Research & Development,Research Scientist,34,2000,5,No
EMP-1155591E,44,Human Resources,HR Director,3,8749,0,No
EMP-1F8A3896,33,Customer Support,Support Director,25,7826,10,No
EMP-FC63B91C,18,Engineering,Senior Software Engineer,8,4669,0,Yes
EMP-28BFB33D,32,Engineering,Software Engineer,6,3354,3,No
EMP-A99BE869,53,Research & Development,Research Director,2,8399,2,Yes
EMP-A50884D7,47,Customer Support,Customer Success Manager,3,9772,0,No
EMP-99FBCBA8,54,Human Resources,HR Generalist,1,3912,2,Yes
EMP-1A788A8B,19,Customer Support,Support Specialist,18,3807,1,Yes
EMP-985896D7,18,Customer Support,Customer Success Manager,6,8249,0,Yes
EMP-F7D46362,36,Research & Development,Laboratory Technician,1,3853,5,No
EMP-DCA9896C,47,Engineering,Senior Software Engineer,13,6520,2,Yes
EMP-503ECCE7,53,Human Resources,HR Director,7,10719,3,No
EMP-53339639,45,Engineering,Software Engineer,10,6407,4,No
EMP-FC777CEA,46,Sales,Sales Executive,7,5618,5,No
EMP-40F0875A,22,Engineering,Senior Software Engineer,1,5631,4,No
EMP-25A52836,41,Sales,Sales Executive,4,4089,2,No
EMP-954B8319,30,Engineering,Engineering Manager,9,10569,5,Yes
EMP-32664F04,48,Research & Development,Research Scientist,5,3903,1,No
EMP-65DCA573,35,Human Resources,HR Business Partner,35,5403,4,No
EMP-6A308A15,46,Engineering,Software Engineer,6,3666,1,No
EMP-4DD7241D,38,Human Resources,HR Director,15,11067,0,Yes
EMP-68B6095F,40,Engineering,Senior Software Engineer,3,6052,7,No
EMP-96BCEC5F,32,Research & Development,Research Director,14,9585,0,Yes
EMP-A26B903B,30,Engineering,Engineering Manager,29,9871,1,No
EMP-62F16A75,33,Customer Support,Customer Success Manager,29,9193,6,No
EMP-8B1EC6E1,37,Engineering,Senior Software Engineer,6,8046,0,No
EMP-FB45025D,22,Sales,Regional Manager,37,10046,4,Yes
EMP-5738BBA8,26,Engineering,Senior Software Engineer,15,5666,0,No
EMP-F44F4A10,32,Human Resources,HR Business Partner,8,5285,7,No
EMP-AAF3E29F,32,Research & Development,Research Director,6,9298,6,No
EMP-7A8725F7,31,Customer Support,Support Director,29,8778,13,No
EMP-CC734EEA,32,Engineering,Engineering Manager,4,8886,1,Yes
EMP-34E6E77E,29,Customer Support,Support Specialist,24,4709,8,No
EMP-C2089009,34,Sales,Sales Executive,10,3751,5,No
EMP-1F8B09BD,35,Research & Development,Manufacturing Director,49,8842,5,No
EMP-B400512B,29,Customer Support,Customer Success Manager,1,10431,1,No
EMP-0B5B48D5,29,Sales,Regional Manager,2,8676,4,No
EMP-B4C31A7B,47,Research & Development,Research Director,2,8959,3,No
EMP-891738BC,37,Customer Support,Support Specialist,1,3606,19,No
EMP-CCB6C58C,37,Sales,Sales Executive,1,5766,4,No
EMP-310B809D,30,Human Resources,HR Business Partner,8,6714,8,No
EMP-5FFCECBE,44,Human Resources,HR Generalist,21,4731,13,No
EMP-06D5A177,52,Engineering,Software Engineer,15,2000,5,Yes
EMP-D502E650,24,Engineering,Senior Software Engineer,3,4937,1,No
EMP-47D82D7A,33,Engineering,Software Engineer,13,4291,5,No
EMP-675EB1DA,29,Sales,Sales Representative,9,2986,7,Yes
EMP-A3FBFD65,38,Research & Development,Manufacturing Director,23,10168,8,No
EMP-4CF4BF7E,37,Engineering,Senior Software Engineer,16,6629,0,No
EMP-DD572A57,22,Sales,Regional Manager,3,8774,0,No
EMP-EA01B2D9,28,Engineering,Software Engineer,8,3359,1,No
EMP-19BB9933,37,Human Resources,HR Generalist,10,2000,0,Yes
EMP-2EF010B7,32,Sales,Regional Manager,36,8763,2,Yes
EMP-1B5CC466,23,Human Resources,HR Generalist,6,4660,0,No
EMP-7B3A6711,37,Engineering,Software Engineer,5,3367,0,Yes
EMP-B6441A86,54,Sales,Regional Manager,32,7965,8,No
EMP-02A0F30F,54,Engineering,Senior Software Engineer,1,5688,3,No
EMP-CAC30821,30,Sales,Regional Manager,5,8996,0,No
EMP-88902B63,33,Engineering,Engineering Manager,7,11820,0,Yes
EMP-37784F54,40,Customer Support,Support Director,42,8315,0,No
EMP-09CEA833,44,Sales,Sales Representative,1,3522,10,No
EMP-16FD6B7C,18,Engineering,Software Engineer,3,4791,0,No
EMP-056FF50B,44,Sales,Sales Representative,12,3583,5,No
EMP-589D46AA,31,Research & Development,Manufacturing Director,9,10551,3,No
EMP-E855E024,31,Research & Development,Laboratory Technician,10,5231,10,Yes
EMP-15464D69,31,Sales,Sales Executive,7,3818,2,No
EMP-BA4FDCA0,41,Research & Development,Laboratory Technician,6,4160,3,No
EMP-5384DC60,30,Sales,Regional Manager,2,9949,12,No
EMP-966C17A2,44,Research & Development,Laboratory Technician,14,2768,9,No
EMP-16910733,41,Sales,Sales Representative,8,3781,5,No
EMP-226386E7,28,Research & Development,Research Scientist,32,4297,0,No
EMP-D89BC3A9,45,Engineering,Senior Software Engineer,9,5294,9,No
EMP-E09DB841,18,Research & Development,Laboratory Technician,25,4359,0,No
EMP-98FB7453,33,Research & Development,Laboratory Technician,18,4644,0,No
EMP-8F6125A7,47,Human Resources,HR Generalist,6,4234,6,No
EMP-0A09A3A3,44,Engineering,Software Engineer,25,4965,2,Yes
EMP-567CFAD0,32,Human Resources,HR Director,8,9092,1,No
EMP-15937815,41,Sales,Sales Executive,4,5415,11,No
EMP-7F0C9F13,26,Engineering,Senior Software Engineer,11,6519,7,No
EMP-0D42E40C,48,Engineering,Software Engineer,1,3745,1,No
EMP-36825427,37,Customer Support,Support Specialist,2,3905,12,No
EMP-95C7213D,36,Sales,Regional Manager,7,8667,11,No
EMP-BA70757B,36,Engineering,Engineering Manager,10,8703,2,No
EMP-C8502C92,43,Research & Development,Manufacturing Director,27,7651,0,Yes
EMP-C73603FE,45,Human Resources,HR Director,33,10706,13,No
EMP-A000DF6F,39,Human Resources,HR Generalist,2,5917,3,No
EMP-C1658CD9,41,Customer Support,Customer Success Manager,15,9893,1,No
EMP-3C8A7637,21,Research & Development,Laboratory Technician,1,5188,1,No
EMP-29CC0E14,29,Customer Support,Support Specialist,32,2818,2,Yes
EMP-490407F0,39,Engineering,Software Engineer,2,3108,2,No
EMP-D382C54D,35,Sales,Sales Executive,24,5290,3,No
EMP-65EDBFD5,52,Human Resources,HR Generalist,1,3294,0,Yes
EMP-ADF59F4D,36,Research & Development,Laboratory Technician,15,6605,12,No
EMP-533F9B26,52,Customer Support,Customer Success Manager,6,7593,19,No
EMP-982F542B,46,Human Resources,HR Generalist,3,3106,1,Yes
EMP-E5913011,32,Sales,Regional Manager,4,10578,1,No
EMP-09223087,20,Engineering,Engineering Manager,10,10808,0,No
EMP-ABFE3E4E,50,Sales,Sales Executive,21,3607,1,No
EMP-2DEFBCDE,52,Human Resources,HR Business Partner,3,6490,2,No
EMP-66141F00,26,Customer Support,Support Specialist,1,4087,0,No
EMP-C6E4ABE5,31,Research & Development,Research Scientist,2,4233,2,No
EMP-6E35DD80,26,Engineering,Engineering Manager,11,11474,4,No
EMP-50080E69,43,Engineering,Engineering Manager,6,9084,8,Yes
EMP-7C964F31,40,Engineering,Software Engineer,14,3948,16,No
EMP-25BF265C,18,Sales,Regional Manager,14,11525,0,No
EMP-660428B6,37,Research & Development,Research Scientist,16,4196,1,Yes
EMP-A950A536,24,Customer Support,Support Director,4,9823,6,No
EMP-D41496DE,41,Research & Development,Research Scientist,8,2810,0,No
EMP-13BCA333,44,Engineering,Engineering Manager,2,7350,8,No
EMP-17CEFB77,36,Research & Development,Research Scientist,13,2392,1,Yes
EMP-B53FD7F8,38,Research & Development,Research Scientist,31,3540,2,No
EMP-11938D89,42,Customer Support,Customer Success Manager,11,9509,6,No
EMP-37FB66FF,42,Research & Development,Manufacturing Director,11,9665,11,No
EMP-F0817479,48,Engineering,Software Engineer,3,5079,1,No
EMP-038EBB2B,30,Human Resources,HR Business Partner,8,7171,1,No
EMP-DC964E66,41,Engineering,Senior Software Engineer,2,7395,3,No
EMP-F2B3B741,28,Customer Support,Support Director,4,8181,0,No
EMP-82CE3D9C,26,Research & Development,Research Director,10,11364,2,Yes
EMP-2D43381F,49,Engineering,Senior Software Engineer,11,7077,0,No
EMP-D114841B,25,Human Resources,HR Director,1,10693,2,No
EMP-F509DA5E,25,Customer Support,Support Director,12,6626,1,Yes
EMP-C379D59C,33,Engineering,Senior Software Engineer,11,5796,4,No
EMP-779D8A7D,51,Human Resources,HR Business Partner,7,4833,3,No
EMP-A5CD902C,60,Engineering,Software Engineer,10,4226,1,No
EMP-D4276A6B,36,Engineering,Software Engineer,10,3864,10,No
EMP-73D3ED95,26,Research & Development,Laboratory Technician,14,3610,8,Yes
EMP-9180FD73,40,Customer Support,Support Director,19,10720,0,No
EMP-17070685,34,Engineering,Senior Software Engineer,6,6214,3,No
EMP-87AA4EB4,45,Engineering,Engineering Manager,1,9131,2,No
